invoice_no,stock_code,customer_id,invoice_date,quantity,unit_price,total_amount
536542,21931,16456,01-12-2010 14:11,40,1.95,78
536542,20711,16456,01-12-2010 14:11,20,1.95,39
536542,20713,16456,01-12-2010 14:11,30,1.95,58.5
536542,85123A,16456,01-12-2010 14:11,32,2.95,94.4
536544,21773,,01-12-2010 14:32,1,2.51,2.51
536544,21774,,01-12-2010 14:32,2,2.51,5.02
536544,21786,,01-12-2010 14:32,4,0.85,3.4
536544,21787,,01-12-2010 14:32,2,1.66,3.32
536544,21790,,01-12-2010 14:32,9,1.66,14.94
536544,21791,,01-12-2010 14:32,2,2.51,5.02
536544,21801,,01-12-2010 14:32,10,0.43,4.3
536544,21802,,01-12-2010 14:32,9,0.43,3.87
536544,21803,,01-12-2010 14:32,11,0.43,4.73
536544,21809,,01-12-2010 14:32,1,2.51,2.51
536544,21810,,01-12-2010 14:32,3,2.51,7.53
536544,21811,,01-12-2010 14:32,1,2.51,2.51
536544,21821,,01-12-2010 14:32,1,7.62,7.62
536544,21822,,01-12-2010 14:32,1,4.21,4.21
536544,21823,,01-12-2010 14:32,2,2.98,5.96
536544,21844,,01-12-2010 14:32,2,5.91,11.82
536544,21851,,01-12-2010 14:32,1,4.21,4.21
536544,21870,,01-12-2010 14:32,1,3.36,3.36
536544,21871,,01-12-2010 14:32,5,3.36,16.8
536544,21874,,01-12-2010 14:32,1,3.36,3.36
536544,21879,,01-12-2010 14:32,1,1.66,1.66
536544,21884,,01-12-2010 14:32,1,1.66,1.66
536544,21888,,01-12-2010 14:32,1,7.62,7.62
536544,21889,,01-12-2010 14:32,2,2.51,5.02
536544,21892,,01-12-2010 14:32,3,2.51,7.53
536544,21894,,01-12-2010 14:32,1,2.51,2.51
536544,21911,,01-12-2010 14:32,1,3.36,3.36
536544,21912,,01-12-2010 14:32,3,7.62,22.86
536544,21913,,01-12-2010 14:32,1,7.62,7.62
536544,21914,,01-12-2010 14:32,3,2.51,7.53
536544,21915,,01-12-2010 14:32,2,2.51,5.02
536544,21922,,01-12-2010 14:32,2,16.98,33.96
536544,21928,,01-12-2010 14:32,1,4.21,4.21
536544,21935,,01-12-2010 14:32,1,3.36,3.36
536544,21942,,01-12-2010 14:32,2,1.66,3.32
536544,21944,,01-12-2010 14:32,1,1.66,1.66
536544,21949,,01-12-2010 14:32,1,2.51,2.51
536544,21975,,01-12-2010 14:32,1,1.28,1.28
536544,21977,,01-12-2010 14:32,1,1.28,1.28
536544,21982,,01-12-2010 14:32,1,0.85,0.85
536544,21990,,01-12-2010 14:32,2,2.51,5.02
536544,21991,,01-12-2010 14:32,1,2.51,2.51
536544,21992,,01-12-2010 14:32,6,2.51,15.06
536544,21993,,01-12-2010 14:32,4,2.51,10.04
536544,22037,,01-12-2010 14:32,1,0.85,0.85
536544,22043,,01-12-2010 14:32,1,0.43,0.43
536544,22064,,01-12-2010 14:32,1,3.36,3.36
536544,22065,,01-12-2010 14:32,1,3.36,3.36
536544,22067,,01-12-2010 14:32,1,3.36,3.36
536544,22068,,01-12-2010 14:32,1,3.36,3.36
536544,22069,,01-12-2010 14:32,1,3.36,3.36
536544,22071,,01-12-2010 14:32,1,7.62,7.62
536544,22075,,01-12-2010 14:32,1,3.36,3.36
536544,22076,,01-12-2010 14:32,1,3.36,3.36
536544,22077,,01-12-2010 14:32,3,3.36,10.08
536544,22080,,01-12-2010 14:32,1,3.36,3.36
536544,22081,,01-12-2010 14:32,1,3.36,3.36
536544,22082,,01-12-2010 14:32,1,3.36,3.36
536544,22083,,01-12-2010 14:32,4,5.91,23.64
536544,22086,,01-12-2010 14:32,33,5.91,195.03
536544,22087,,01-12-2010 14:32,2,5.91,11.82
536544,22090,,01-12-2010 14:32,1,5.91,5.91
536544,22095,,01-12-2010 14:32,2,2.51,5.02
536544,22100,,01-12-2010 14:32,1,2.51,2.51
536544,22107,,01-12-2010 14:32,1,7.62,7.62
536544,22110,,01-12-2010 14:32,2,7.62,15.24
536544,22111,,01-12-2010 14:32,2,11.02,22.04
536544,22112,,01-12-2010 14:32,2,11.02,22.04
536544,22114,,01-12-2010 14:32,3,8.47,25.41
536544,22115,,01-12-2010 14:32,2,5.91,11.82
536544,22130,,01-12-2010 14:32,2,8.47,16.94
536544,22134,,01-12-2010 14:32,1,0.85,0.85
536544,22135,,01-12-2010 14:32,5,0.85,4.25
536544,22141,,01-12-2010 14:32,4,4.21,16.84
536544,22144,,01-12-2010 14:32,4,4.21,16.84
536544,22149,,01-12-2010 14:32,1,4.21,4.21
536544,22153,,01-12-2010 14:32,1,0.85,0.85
536544,22154,,01-12-2010 14:32,1,0.85,0.85
536544,22155,,01-12-2010 14:32,3,0.85,2.55
536544,22156,,01-12-2010 14:32,3,1.66,4.98
536544,22161,,01-12-2010 14:32,10,0.81,8.1
536544,22162,,01-12-2010 14:32,2,3.36,6.72
536544,22169,,01-12-2010 14:32,1,16.98,16.98
536544,22174,,01-12-2010 14:32,2,3.36,6.72
536544,22178,,01-12-2010 14:32,13,2.51,32.63
536544,22182,,01-12-2010 14:32,1,4.21,4.21
536544,22185,,01-12-2010 14:32,1,3.36,3.36
536544,22189,,01-12-2010 14:32,1,8.47,8.47
536544,22190,,01-12-2010 14:32,3,2.51,7.53
536544,22195,,01-12-2010 14:32,1,3.36,3.36
536544,22196,,01-12-2010 14:32,2,1.66,3.32
536544,22197,,01-12-2010 14:32,2,1.66,3.32
536544,22198,,01-12-2010 14:32,4,3.36,13.44
536544,22203,,01-12-2010 14:32,1,7.62,7.62
536544,22207,,01-12-2010 14:32,1,8.47,8.47
536544,22219,,01-12-2010 14:32,3,1.66,4.98
536544,22224,,01-12-2010 14:32,1,5.91,5.91
536544,22265,,01-12-2010 14:32,2,1.28,2.56
536544,22276,,01-12-2010 14:32,1,5.91,5.91
536544,22294,,01-12-2010 14:32,4,2.51,10.04
536544,22296,,01-12-2010 14:32,1,3.36,3.36
536544,22297,,01-12-2010 14:32,1,2.51,2.51
536544,22299,,01-12-2010 14:32,1,2.51,2.51
536544,22300,,01-12-2010 14:32,1,5.06,5.06
536544,22301,,01-12-2010 14:32,2,5.06,10.12
536544,22309,,01-12-2010 14:32,1,5.06,5.06
536544,22310,,01-12-2010 14:32,9,3.36,30.24
536544,22314,,01-12-2010 14:32,1,5.91,5.91
536544,22318,,01-12-2010 14:32,1,5.91,5.91
536544,22335,,01-12-2010 14:32,4,1.28,5.12
536544,22336,,01-12-2010 14:32,4,1.28,5.12
536544,22345,,01-12-2010 14:32,1,1.66,1.66
536544,22348,,01-12-2010 14:32,3,1.66,4.98
536544,22355,,01-12-2010 14:32,3,1.66,4.98
536544,22356,,01-12-2010 14:32,9,1.66,14.94
536544,22357,,01-12-2010 14:32,1,8.47,8.47
536544,22359,,01-12-2010 14:32,2,5.91,11.82
536544,22360,,01-12-2010 14:32,2,5.91,11.82
536544,22361,,01-12-2010 14:32,2,5.91,11.82
536544,22367,,01-12-2010 14:32,1,4.21,4.21
536544,22371,,01-12-2010 14:32,1,8.47,8.47
536544,22375,,01-12-2010 14:32,2,8.47,16.94
536544,22376,,01-12-2010 14:32,1,8.47,8.47
536544,22378,,01-12-2010 14:32,2,4.21,8.42
536544,22379,,01-12-2010 14:32,2,4.21,8.42
536544,22380,,01-12-2010 14:32,1,4.21,4.21
536544,22383,,01-12-2010 14:32,1,4.21,4.21
536544,22384,,01-12-2010 14:32,2,4.21,8.42
536544,22394,,01-12-2010 14:32,1,5.06,5.06
536544,22396,,01-12-2010 14:32,1,2.51,2.51
536544,22418,,01-12-2010 14:32,1,1.66,1.66
536544,22419,,01-12-2010 14:32,4,0.85,3.4
536544,22422,,01-12-2010 14:32,2,1.28,2.56
536544,22423,,01-12-2010 14:32,40,12.72,508.8
536544,22430,,01-12-2010 14:32,1,10.17,10.17
536544,22432,,01-12-2010 14:32,1,4.21,4.21
536544,22437,,01-12-2010 14:32,1,1.66,1.66
536544,22444,,01-12-2010 14:32,1,2.51,2.51
536544,22451,,01-12-2010 14:32,2,6.77,13.54
536544,22457,,01-12-2010 14:32,6,5.91,35.46
536544,22469,,01-12-2010 14:32,8,3.36,26.88
536544,22470,,01-12-2010 14:32,1,5.91,5.91
536544,22471,,01-12-2010 14:32,1,11.02,11.02
536544,22476,,01-12-2010 14:32,1,11.02,11.02
536544,22477,,01-12-2010 14:32,2,2.51,5.02
536544,22478,,01-12-2010 14:32,1,2.51,2.51
536544,22479,,01-12-2010 14:32,1,2.51,2.51
536544,22487,,01-12-2010 14:32,1,20.38,20.38
536544,22489,,01-12-2010 14:32,1,0.85,0.85
536544,22494,,01-12-2010 14:32,2,2.51,5.02
536544,22497,,01-12-2010 14:32,2,8.47,16.94
536544,22515,,01-12-2010 14:32,1,4.21,4.21
536544,22517,,01-12-2010 14:32,1,4.21,4.21
536544,22519,,01-12-2010 14:32,1,4.21,4.21
536544,22530,,01-12-2010 14:32,5,0.85,4.25
536544,22531,,01-12-2010 14:32,8,0.85,6.8
536544,22539,,01-12-2010 14:32,4,0.85,3.4
536544,22540,,01-12-2010 14:32,1,0.85,0.85
536544,22545,,01-12-2010 14:32,1,0.85,0.85
536544,22548,,01-12-2010 14:32,1,2.51,2.51
536544,22549,,01-12-2010 14:32,1,3.36,3.36
536544,22550,,01-12-2010 14:32,2,7.62,15.24
536544,22553,,01-12-2010 14:32,1,3.36,3.36
536544,22555,,01-12-2010 14:32,1,3.36,3.36
536544,22558,,01-12-2010 14:32,4,2.51,10.04
536544,22560,,01-12-2010 14:32,1,2.51,2.51
536544,22569,,01-12-2010 14:32,1,7.62,7.62
536544,22571,,01-12-2010 14:32,1,1.66,1.66
536544,22573,,01-12-2010 14:32,5,1.66,8.3
536544,22574,,01-12-2010 14:32,1,1.66,1.66
536544,22580,,01-12-2010 14:32,1,11.87,11.87
536544,22582,,01-12-2010 14:32,1,5.06,5.06
536544,22583,,01-12-2010 14:32,1,5.06,5.06
536544,22588,,01-12-2010 14:32,3,5.06,15.18
536544,22589,,01-12-2010 14:32,1,5.06,5.06
536544,22595,,01-12-2010 14:32,1,1.66,1.66
536544,22600,,01-12-2010 14:32,1,1.66,1.66
536544,22601,,01-12-2010 14:32,2,1.66,3.32
536544,22603,,01-12-2010 14:32,4,1.66,6.64
536544,22605,,01-12-2010 14:32,1,25.49,25.49
536544,22614,,01-12-2010 14:32,1,0.85,0.85
536544,22616,,01-12-2010 14:32,3,0.85,2.55
536544,22620,,01-12-2010 14:32,7,2.51,17.57
536544,22625,,01-12-2010 14:32,2,16.98,33.96
536544,22629,,01-12-2010 14:32,1,4.21,4.21
536544,22632,,01-12-2010 14:32,1,4.21,4.21
536544,22635,,01-12-2010 14:32,1,20.38,20.38
536544,22639,,01-12-2010 14:32,1,5.06,5.06
536544,22644,,01-12-2010 14:32,1,3.36,3.36
536544,22645,,01-12-2010 14:32,1,3.36,3.36
536544,22646,,01-12-2010 14:32,1,3.36,3.36
536544,22651,,01-12-2010 14:32,3,1.66,4.98
536544,22654,,01-12-2010 14:32,1,11.87,11.87
536544,22662,,01-12-2010 14:32,2,4.21,8.42
536544,22664,,01-12-2010 14:32,4,4.21,16.84
536544,22665,,01-12-2010 14:32,1,5.91,5.91
536544,22666,,01-12-2010 14:32,2,5.91,11.82
536544,22669,,01-12-2010 14:32,1,5.91,5.91
536544,22675,,01-12-2010 14:32,2,2.51,5.02
536544,22694,,01-12-2010 14:32,4,4.21,16.84
536544,22695,,01-12-2010 14:32,2,3.36,6.72
536544,22697,,01-12-2010 14:32,6,5.91,35.46
536544,22699,,01-12-2010 14:32,2,5.91,11.82
536544,22719,,01-12-2010 14:32,1,2.51,2.51
536544,22727,,01-12-2010 14:32,2,7.62,15.24
536544,22728,,01-12-2010 14:32,1,7.62,7.62
536544,22729,,01-12-2010 14:32,2,7.62,15.24
536544,22730,,01-12-2010 14:32,1,7.62,7.62
536544,22734,,01-12-2010 14:32,3,5.06,15.18
536544,22737,,01-12-2010 14:32,1,3.36,3.36
536544,22738,,01-12-2010 14:32,3,3.36,10.08
536544,22739,,01-12-2010 14:32,1,3.36,3.36
536544,22740,,01-12-2010 14:32,13,1.66,21.58
536544,22741,,01-12-2010 14:32,8,1.66,13.28
536544,22744,,01-12-2010 14:32,1,5.91,5.91
536544,22745,,01-12-2010 14:32,1,4.21,4.21
536544,22748,,01-12-2010 14:32,1,4.21,4.21
536544,22755,,01-12-2010 14:32,3,1.66,4.98
536544,22757,,01-12-2010 14:32,3,2.51,7.53
536544,22758,,01-12-2010 14:32,2,2.51,5.02
536544,22759,,01-12-2010 14:32,3,3.36,10.08
536544,22760,,01-12-2010 14:32,1,25.49,25.49
536544,22769,,01-12-2010 14:32,1,51.02,51.02
536544,22791,,01-12-2010 14:32,3,2.51,7.53
536544,22792,,01-12-2010 14:32,2,1.66,3.32
536544,22798,,01-12-2010 14:32,2,5.91,11.82
536544,22812,,01-12-2010 14:32,2,4.21,8.42
536544,22813,,01-12-2010 14:32,1,4.21,4.21
536544,22816,,01-12-2010 14:32,4,0.85,3.4
536544,22818,,01-12-2010 14:32,6,0.85,5.1
536544,22822,,01-12-2010 14:32,1,12.72,12.72
536544,22835,,01-12-2010 14:32,4,9.32,37.28
536544,22837,,01-12-2010 14:32,1,9.32,9.32
536544,22844,,01-12-2010 14:32,1,16.98,16.98
536544,22847,,01-12-2010 14:32,1,34,34
536544,22862,,01-12-2010 14:32,1,8.47,8.47
536544,22865,,01-12-2010 14:32,1,4.21,4.21
536544,22866,,01-12-2010 14:32,4,4.21,16.84
536544,22867,,01-12-2010 14:32,4,4.21,16.84
536544,22876,,01-12-2010 14:32,1,4.21,4.21
536544,22899,,01-12-2010 14:32,2,4.21,8.42
536544,22900,,01-12-2010 14:32,1,5.91,5.91
536544,22906,,01-12-2010 14:32,2,3.36,6.72
536544,22909,,01-12-2010 14:32,3,1.66,4.98
536544,22910,,01-12-2010 14:32,4,5.91,23.64
536544,22916,,01-12-2010 14:32,1,1.66,1.66
536544,22917,,01-12-2010 14:32,1,1.66,1.66
536544,22918,,01-12-2010 14:32,1,1.66,1.66
536544,22919,,01-12-2010 14:32,1,1.66,1.66
536544,22920,,01-12-2010 14:32,1,1.66,1.66
536544,22921,,01-12-2010 14:32,1,1.66,1.66
536544,22928,,01-12-2010 14:32,1,11.87,11.87
536544,22940,,01-12-2010 14:32,2,8.47,16.94
536544,22945,,01-12-2010 14:32,1,11.02,11.02
536544,22948,,01-12-2010 14:32,2,6.77,13.54
536544,22949,,01-12-2010 14:32,1,2.98,2.98
536544,22951,,01-12-2010 14:32,2,1.28,2.56
536544,22952,,01-12-2010 14:32,1,1.28,1.28
536544,22956,,01-12-2010 14:32,1,4.21,4.21
536544,22960,,01-12-2010 14:32,7,8.47,59.29
536544,22961,,01-12-2010 14:32,9,3.36,30.24
536544,22962,,01-12-2010 14:32,4,1.66,6.64
536544,22963,,01-12-2010 14:32,1,1.66,1.66
536544,22966,,01-12-2010 14:32,3,2.51,7.53
536544,22969,,01-12-2010 14:32,1,3.36,3.36
536544,22972,,01-12-2010 14:32,1,3.36,3.36
536544,22974,,01-12-2010 14:32,3,3.36,10.08
536544,22975,,01-12-2010 14:32,2,2.51,5.02
536544,22976,,01-12-2010 14:32,1,2.51,2.51
536544,22988,,01-12-2010 14:32,3,2.51,7.53
536544,35095A,,01-12-2010 14:32,2,0.84,1.68
536544,35095B,,01-12-2010 14:32,1,0.84,0.84
536544,35471D,,01-12-2010 14:32,1,2.51,2.51
536544,35598D,,01-12-2010 14:32,1,2.51,2.51
536544,35599D,,01-12-2010 14:32,1,5.91,5.91
536544,35610A,,01-12-2010 14:32,1,2.51,2.51
536544,35818P,,01-12-2010 14:32,1,3.36,3.36
536544,35957,,01-12-2010 14:32,2,1.66,3.32
536544,35961,,01-12-2010 14:32,1,1.66,1.66
536544,35971,,01-12-2010 14:32,1,2.51,2.51
536544,37370,,01-12-2010 14:32,1,16.13,16.13
536544,37449,,01-12-2010 14:32,1,21.23,21.23
536544,37476,,01-12-2010 14:32,1,18.68,18.68
536544,47559B,,01-12-2010 14:32,2,2.51,5.02
536544,47580,,01-12-2010 14:32,1,5.06,5.06
536544,47591B,,01-12-2010 14:32,2,1.66,3.32
536544,47591D,,01-12-2010 14:32,1,4.21,4.21
536544,47593B,,01-12-2010 14:32,2,0.85,1.7
536544,48188,,01-12-2010 14:32,1,14.43,14.43
536544,70007,,01-12-2010 14:32,5,3.36,16.8
536544,71053,,01-12-2010 14:32,1,8.47,8.47
536544,71459,,01-12-2010 14:32,8,1.69,13.52
536544,72586,,01-12-2010 14:32,1,0.85,0.85
536544,72799E,,01-12-2010 14:32,2,3.36,6.72
536544,72799F,,01-12-2010 14:32,2,3.36,6.72
536544,72807A,,01-12-2010 14:32,1,8.47,8.47
536544,72807B,,01-12-2010 14:32,1,8.47,8.47
536544,72807C,,01-12-2010 14:32,1,8.47,8.47
536544,72816,,01-12-2010 14:32,1,2.51,2.51
536544,72817,,01-12-2010 14:32,2,1.66,3.32
536544,79030D,,01-12-2010 14:32,1,12.72,12.72
536544,79030G,,01-12-2010 14:32,1,12.72,12.72
536544,79321,,01-12-2010 14:32,1,10.17,10.17
536544,82551,,01-12-2010 14:32,1,2.51,2.51
536544,82578,,01-12-2010 14:32,1,1.28,1.28
536544,82580,,01-12-2010 14:32,1,1.28,1.28
536544,82583,,01-12-2010 14:32,1,4.21,4.21
536544,82613B,,01-12-2010 14:32,1,2.51,2.51
536544,82613C,,01-12-2010 14:32,1,2.51,2.51
536544,82613D,,01-12-2010 14:32,1,2.51,2.51
536544,84029E,,01-12-2010 14:32,1,7.62,7.62
536544,84029G,,01-12-2010 14:32,1,7.62,7.62
536544,84031A,,01-12-2010 14:32,4,4.21,16.84
536544,84031B,,01-12-2010 14:32,1,4.21,4.21
536544,84032A,,01-12-2010 14:32,8,3.36,26.88
536544,84032B,,01-12-2010 14:32,4,3.36,13.44
536544,84050,,01-12-2010 14:32,3,4.21,12.63
536544,84086C,,01-12-2010 14:32,1,4.21,4.21
536544,84279P,,01-12-2010 14:32,1,8.47,8.47
536544,84347,,01-12-2010 14:32,4,5.06,20.24
536544,84992,,01-12-2010 14:32,1,1.28,1.28
536544,85014B,,01-12-2010 14:32,2,12.72,25.44
536544,85015,,01-12-2010 14:32,1,2.51,2.51
536544,85016,,01-12-2010 14:32,2,2.51,5.02
536544,85017A,,01-12-2010 14:32,1,0.85,0.85
536544,85017B,,01-12-2010 14:32,1,0.85,0.85
536544,85032D,,01-12-2010 14:32,2,1.66,3.32
536544,85039A,,01-12-2010 14:32,3,1.66,4.98
536544,85048,,01-12-2010 14:32,1,16.98,16.98
536544,85049E,,01-12-2010 14:32,3,2.51,7.53
536544,85049G,,01-12-2010 14:32,1,2.51,2.51
536544,85049H,,01-12-2010 14:32,1,2.51,2.51
536544,85064,,01-12-2010 14:32,1,11.02,11.02
536544,85099B,,01-12-2010 14:32,1,4.21,4.21
536544,85114B,,01-12-2010 14:32,11,3.36,36.96
536544,85116,,01-12-2010 14:32,3,1.66,4.98
536544,85123A,,01-12-2010 14:32,4,5.91,23.64
536544,85127,,01-12-2010 14:32,2,10.17,20.34
536544,85129D,,01-12-2010 14:32,1,2.51,2.51
536544,85131B,,01-12-2010 14:32,2,0.85,1.7
536544,85132A,,01-12-2010 14:32,2,8.47,16.94
536544,85135B,,01-12-2010 14:32,1,8.47,8.47
536544,85135C,,01-12-2010 14:32,1,8.47,8.47
536544,85152,,01-12-2010 14:32,1,4.21,4.21
536544,85176,,01-12-2010 14:32,5,1.66,8.3
536544,85177,,01-12-2010 14:32,1,1.66,1.66
536544,85178,,01-12-2010 14:32,1,2.51,2.51
536544,85186A,,01-12-2010 14:32,1,0.85,0.85
536544,85199S,,01-12-2010 14:32,10,0.85,8.5
536544,85231B,,01-12-2010 14:32,2,1.66,3.32
536544,85232B,,01-12-2010 14:32,1,4.95,4.95
536544,90003C,,01-12-2010 14:32,1,3.81,3.81
536544,90018A,,01-12-2010 14:32,1,4.24,4.24
536544,90022,,01-12-2010 14:32,1,3.81,3.81
536544,90071,,01-12-2010 14:32,1,1.26,1.26
536544,90099,,01-12-2010 14:32,1,5.06,5.06
536544,90116,,01-12-2010 14:32,1,2.51,2.51
536544,90120C,,01-12-2010 14:32,1,4.24,4.24
536544,90129A,,01-12-2010 14:32,2,1.66,3.32
536544,90129B,,01-12-2010 14:32,1,1.66,1.66
536544,90161A,,01-12-2010 14:32,1,5.09,5.09
536544,90190C,,01-12-2010 14:32,1,2.96,2.96
536544,90194,,01-12-2010 14:32,1,4.24,4.24
536544,90200A,,01-12-2010 14:32,1,4.24,4.24
536544,90200C,,01-12-2010 14:32,1,4.24,4.24
536544,90209B,,01-12-2010 14:32,1,2.11,2.11
536544,90214D,,01-12-2010 14:32,1,0.85,0.85
536544,90214G,,01-12-2010 14:32,1,0.85,0.85
536544,90214H,,01-12-2010 14:32,1,0.85,0.85
536544,90214J,,01-12-2010 14:32,1,0.85,0.85
536544,90214R,,01-12-2010 14:32,1,0.85,0.85
536544,DOT,,01-12-2010 14:32,1,569.77,569.77
536544,84375,,01-12-2010 14:32,4,4.21,16.84
536544,84378,,01-12-2010 14:32,1,2.51,2.51
536544,84380,,01-12-2010 14:32,5,2.51,12.55
536544,84534B,,01-12-2010 14:32,2,1.66,3.32
536544,84535B,,01-12-2010 14:32,1,1.49,1.49
536544,84536A,,01-12-2010 14:32,3,0.85,2.55
536544,84536B,,01-12-2010 14:32,3,0.85,2.55
536544,84580,,01-12-2010 14:32,1,4.21,4.21
536544,84581,,01-12-2010 14:32,1,4.21,4.21
536544,84598,,01-12-2010 14:32,2,0.43,0.86
536544,84625A,,01-12-2010 14:32,1,5.91,5.91
536544,84692,,01-12-2010 14:32,1,0.85,0.85
536544,84832,,01-12-2010 14:32,3,1.66,4.98
536544,84912B,,01-12-2010 14:32,2,3.36,6.72
536544,84913A,,01-12-2010 14:32,1,3.36,3.36
536544,84913B,,01-12-2010 14:32,3,3.36,10.08
536544,84923,,01-12-2010 14:32,1,4.21,4.21
536544,84946,,01-12-2010 14:32,30,2.51,75.3
536544,84949,,01-12-2010 14:32,1,3.36,3.36
536544,84988,,01-12-2010 14:32,1,2.98,2.98
536544,84991,,01-12-2010 14:32,3,1.28,3.84
536544,20856,,01-12-2010 14:32,6,1.65,9.9
536544,20854,,01-12-2010 14:32,6,1.65,9.9
536544,22633,,01-12-2010 14:32,3,2.1,6.3
536544,22866,,01-12-2010 14:32,3,2.1,6.3
536544,21218,,01-12-2010 14:32,2,3.75,7.5
536544,22968,,01-12-2010 14:32,1,9.95,9.95
536544,22862,,01-12-2010 14:32,2,4.25,8.5
536544,22845,,01-12-2010 14:32,2,6.35,12.7
536544,22844,,01-12-2010 14:32,2,8.5,17
536544,11001,,01-12-2010 14:32,3,3.36,10.08
536544,16236,,01-12-2010 14:32,1,0.43,0.43
536544,16237,,01-12-2010 14:32,4,0.43,1.72
536544,16238,,01-12-2010 14:32,1,0.43,0.43
536544,17003,,01-12-2010 14:32,3,0.43,1.29
536544,17011F,,01-12-2010 14:32,1,4.21,4.21
536544,17012A,,01-12-2010 14:32,3,2.51,7.53
536544,17012B,,01-12-2010 14:32,2,2.51,5.02
536544,17012C,,01-12-2010 14:32,1,2.51,2.51
536544,17012D,,01-12-2010 14:32,1,2.51,2.51
536544,17012E,,01-12-2010 14:32,1,2.51,2.51
536544,17012F,,01-12-2010 14:32,1,2.51,2.51
536544,17129F,,01-12-2010 14:32,2,1.66,3.32
536544,18098C,,01-12-2010 14:32,2,5.91,11.82
536544,20622,,01-12-2010 14:32,1,4.21,4.21
536544,20658,,01-12-2010 14:32,1,2.51,2.51
536544,20662,,01-12-2010 14:32,1,2.51,2.51
536544,20668,,01-12-2010 14:32,2,0.43,0.86
536544,20669,,01-12-2010 14:32,1,2.51,2.51
536544,20676,,01-12-2010 14:32,1,2.51,2.51
536544,20684,,01-12-2010 14:32,1,6.77,6.77
536544,20685,,01-12-2010 14:32,1,14.43,14.43
536544,20719,,01-12-2010 14:32,2,1.66,3.32
536544,20724,,01-12-2010 14:32,3,1.66,4.98
536544,20725,,01-12-2010 14:32,4,4.21,16.84
536544,20733,,01-12-2010 14:32,1,0.85,0.85
536544,20735,,01-12-2010 14:32,1,0.85,0.85
536544,20770,,01-12-2010 14:32,4,2.51,10.04
536544,20772,,01-12-2010 14:32,1,5.06,5.06
536544,20835,,01-12-2010 14:32,1,11.02,11.02
536544,20839,,01-12-2010 14:32,1,9.32,9.32
536544,20840,,01-12-2010 14:32,1,9.32,9.32
536544,20867,,01-12-2010 14:32,1,2.51,2.51
536544,20902,,01-12-2010 14:32,1,12.72,12.72
536544,20914,,01-12-2010 14:32,3,5.91,17.73
536544,20956,,01-12-2010 14:32,1,2.51,2.51
536544,20961,,01-12-2010 14:32,2,2.51,5.02
536544,20963,,01-12-2010 14:32,1,2.51,2.51
536544,20966,,01-12-2010 14:32,4,2.51,10.04
536544,20969,,01-12-2010 14:32,2,7.62,15.24
536544,20971,,01-12-2010 14:32,1,2.51,2.51
536544,20972,,01-12-2010 14:32,2,2.51,5.02
536544,20973,,01-12-2010 14:32,1,1.28,1.28
536544,20975,,01-12-2010 14:32,1,1.28,1.28
536544,20981,,01-12-2010 14:32,1,1.66,1.66
536544,20992,,01-12-2010 14:32,1,1.66,1.66
536544,20996,,01-12-2010 14:32,1,0.84,0.84
536544,21000,,01-12-2010 14:32,1,3.36,3.36
536544,21012,,01-12-2010 14:32,2,2.51,5.02
536544,21035,,01-12-2010 14:32,3,5.91,17.73
536544,21041,,01-12-2010 14:32,2,5.91,11.82
536544,21068,,01-12-2010 14:32,1,2.51,2.51
536544,21069,,01-12-2010 14:32,1,2.51,2.51
536544,21070,,01-12-2010 14:32,1,2.51,2.51
536544,21071,,01-12-2010 14:32,1,2.51,2.51
536544,21080,,01-12-2010 14:32,1,1.66,1.66
536544,21098,,01-12-2010 14:32,23,2.51,57.73
536544,21107,,01-12-2010 14:32,1,5.91,5.91
536544,21108,,01-12-2010 14:32,3,5.06,15.18
536544,21115,,01-12-2010 14:32,1,14.43,14.43
536544,21116,,01-12-2010 14:32,1,8.47,8.47
536544,21121,,01-12-2010 14:32,7,2.51,17.57
536544,21147,,01-12-2010 14:32,2,2.51,5.02
536544,21154,,01-12-2010 14:32,1,2.51,2.51
536544,21158,,01-12-2010 14:32,2,3.36,6.72
536544,21165,,01-12-2010 14:32,1,4.21,4.21
536544,21166,,01-12-2010 14:32,2,4.21,8.42
536544,21169,,01-12-2010 14:32,1,4.21,4.21
536544,21174,,01-12-2010 14:32,1,4.21,4.21
536544,21175,,01-12-2010 14:32,2,4.21,8.42
536544,21189,,01-12-2010 14:32,4,3.36,13.44
536544,21191,,01-12-2010 14:32,6,4.21,25.26
536544,21195,,01-12-2010 14:32,5,4.21,21.05
536544,21207,,01-12-2010 14:32,2,3.36,6.72
536544,21210,,01-12-2010 14:32,1,2.98,2.98
536544,21212,,01-12-2010 14:32,8,1.28,10.24
536544,21213,,01-12-2010 14:32,2,1.28,2.56
536544,21216,,01-12-2010 14:32,1,11.02,11.02
536544,21217,,01-12-2010 14:32,1,21.23,21.23
536544,21218,,01-12-2010 14:32,1,8.47,8.47
536544,21231,,01-12-2010 14:32,4,2.51,10.04
536544,21232,,01-12-2010 14:32,4,2.51,10.04
536544,21238,,01-12-2010 14:32,4,1.66,6.64
536544,21249,,01-12-2010 14:32,1,5.91,5.91
536544,21258,,01-12-2010 14:32,1,25.49,25.49
536544,21262,,01-12-2010 14:32,2,7.62,15.24
536544,21313,,01-12-2010 14:32,2,1.66,3.32
536544,21314,,01-12-2010 14:32,12,4.21,50.52
536544,21327,,01-12-2010 14:32,1,3.36,3.36
